Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:53:30,2019-12-04 01:53:30,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:53:30,2019-12-04 01:53:43,12.556s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:53:43,2019-12-04 01:53:45,2.276s,PASSED
"setText(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10002@gmail.com"")",Firefox 69.0,,,2019-12-04 01:53:45,2019-12-04 01:53:46,0.517s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""x8UobeF0bbxd7GrPsdhkIlsTrhBxwBw1"")",Firefox 69.0,,,2019-12-04 01:53:46,2019-12-04 01:53:46,0.438s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:53:46,2019-12-04 01:53:49,2.801s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/input_Password does not match_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:53:49,2019-12-04 01:53:49,0.498s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:53:49,2019-12-04 01:53:52,2.651s,PASSED
"setText(findTestObject(""Object Repository/Rate/Page_Home/input_View all_searchText""), ""vijay"")",Firefox 69.0,,,2019-12-04 01:53:52,2019-12-04 01:54:37,44.633s,FAILED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:54:37,2019-12-04 01:54:38,1.602s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:54:40,2019-12-04 01:54:40,0.002s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BBD Rateuser With verified user with No Relation,Firefox 69.0,,,2019-12-04 01:54:41,2019-12-04 01:55:32,51.062s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:54:41,2019-12-04 01:54:41,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:54:41,2019-12-04 01:54:56,15.008s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:54:56,2019-12-04 01:54:59,2.302s,PASSED
"setText(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10004@gmail.com"")",Firefox 69.0,,,2019-12-04 01:54:59,2019-12-04 01:54:59,0.562s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""x8UobeF0bbxd7GrPsdhkIlsTrhBxwBw1"")",Firefox 69.0,,,2019-12-04 01:54:59,2019-12-04 01:55:00,0.443s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:55:00,2019-12-04 01:55:03,3.083s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/input_Password does not match_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:55:03,2019-12-04 01:55:03,0.567s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:55:03,2019-12-04 01:55:10,6.854s,PASSED
"setText(findTestObject(""Object Repository/Rate/Page_Home/input_View all_searchText""), ""vijay"")",Firefox 69.0,,,2019-12-04 01:55:10,2019-12-04 01:55:11,0.497s,PASSED
"click(findTestObject(""Search user/Search user button""))",Firefox 69.0,,,2019-12-04 01:55:11,2019-12-04 01:55:16,5.289s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_Search/div_Vijay Test""))",Firefox 69.0,,,2019-12-04 01:55:16,2019-12-04 01:55:17,0.744s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_View Profile/button_Rate Now""))",Firefox 69.0,,,2019-12-04 01:55:17,2019-12-04 01:55:22,5.090s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 01:55:22,2019-12-04 01:55:27,5.004s,PASSED
"verifyElementClickable(findTestObject(""BDDFolder/RateUserUnverified/EstablishRelationOption""))",Firefox 69.0,,,2019-12-04 01:55:27,2019-12-04 01:55:27,0.348s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:55:27,2019-12-04 01:55:29,2.249s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:55:29,2019-12-04 01:55:29,0.006s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:55:32,2019-12-04 01:55:32,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BDD Connect with users with No RealtionShip,Firefox 69.0,,,2019-12-04 01:55:32,2019-12-04 01:56:13,41.925s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:55:32,2019-12-04 01:55:32,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:55:32,2019-12-04 01:55:44,12.399s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:55:44,2019-12-04 01:55:47,2.337s,PASSED
"setText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10004@gmail.com"")",Firefox 69.0,,,2019-12-04 01:55:47,2019-12-04 01:55:47,0.570s,PASSED
"setEncryptedText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:55:47,2019-12-04 01:55:48,0.431s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:55:48,2019-12-04 01:55:54,6.357s,PASSED
"waitForElementPresent(findTestObject(""connect with user/Page_Home/a_connections""), 3)",Firefox 69.0,,,2019-12-04 01:55:54,2019-12-04 01:55:55,0.413s,PASSED
delay(4),Firefox 69.0,,,2019-12-04 01:55:55,2019-12-04 01:55:59,4.003s,PASSED
"click(findTestObject(""connect with user/Page_Home/a_connections""))",Firefox 69.0,,,2019-12-04 01:55:59,2019-12-04 01:56:02,3.300s,PASSED
"setText(findTestObject(""Rate/Page_Home/input_View all_searchText""), ""vijay"")",Firefox 69.0,,,2019-12-04 01:56:02,2019-12-04 01:56:03,0.819s,PASSED
"click(findTestObject(""Rate/Page_Home/Search user button""))",Firefox 69.0,,,2019-12-04 01:56:03,2019-12-04 01:56:08,5.164s,PASSED
"click(findTestObject(""connect with user/Page_Search/button_Connect""))",Firefox 69.0,,,2019-12-04 01:56:08,2019-12-04 01:56:09,0.748s,PASSED
"verifyElementClickable(findTestObject(""BDDFolder/ConnectNoRealtionShip/EstablishRealtaionOptionConnectioncase""))",Firefox 69.0,,,2019-12-04 01:56:09,2019-12-04 01:56:09,0.867s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:56:09,2019-12-04 01:56:11,1.912s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:56:11,2019-12-04 01:56:11,0.005s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:56:13,2019-12-04 01:56:13,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/BDD Thumbing User With No RelationShip,Firefox 69.0,,,2019-12-04 01:56:14,2019-12-04 01:57:06,52.394s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:56:14,2019-12-04 01:56:14,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:56:14,2019-12-04 01:56:27,12.523s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:56:27,2019-12-04 01:56:30,3.762s,PASSED
"setText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10004@gmail.com"")",Firefox 69.0,,,2019-12-04 01:56:30,2019-12-04 01:56:31,0.627s,PASSED
"setEncryptedText(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:56:31,2019-12-04 01:56:31,0.439s,PASSED
"click(findTestObject(""Object Repository/Rate/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 01:56:31,2019-12-04 01:56:38,6.741s,PASSED
"waitForElementPresent(findTestObject(""connect with user/Page_Home/a_connections""), 3)",Firefox 69.0,,,2019-12-04 01:56:38,2019-12-04 01:56:39,0.393s,PASSED
delay(4),Firefox 69.0,,,2019-12-04 01:56:39,2019-12-04 01:56:43,4.004s,PASSED
"click(findTestObject(""connect with user/Page_Home/a_connections""))",Firefox 69.0,,,2019-12-04 01:56:43,2019-12-04 01:56:45,2.918s,PASSED
"setText(findTestObject(""Rate/Page_Home/input_View all_searchText""), ""vijay"")",Firefox 69.0,,,2019-12-04 01:56:45,2019-12-04 01:56:46,0.661s,PASSED
"click(findTestObject(""Rate/Page_Home/Search user button""))",Firefox 69.0,,,2019-12-04 01:56:46,2019-12-04 01:56:51,5.089s,PASSED
delay(2),Firefox 69.0,,,2019-12-04 01:56:51,2019-12-04 01:56:53,2.006s,PASSED
"click(findTestObject(""BDDFolder/ConnectNoRealtionShip/ClickonUser""))",Firefox 69.0,,,2019-12-04 01:56:53,2019-12-04 01:56:54,0.567s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 01:56:54,2019-12-04 01:56:59,5.005s,PASSED
"click(findTestObject(""Thumbing-Upvote and Downvote/Page_View Profile/span_Agree""))",Firefox 69.0,,,2019-12-04 01:56:59,2019-12-04 01:56:59,0.636s,PASSED
delay(2),Firefox 69.0,,,2019-12-04 01:56:59,2019-12-04 01:57:01,2.004s,PASSED
"verifyElementClickable(findTestObject(""BDDFolder/ConnectNoRealtionShip/EstablishRealtaionOptionConnectioncase""))",Firefox 69.0,,,2019-12-04 01:57:01,2019-12-04 01:57:02,0.300s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 01:57:02,2019-12-04 01:57:04,2.028s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:57:04,2019-12-04 01:57:04,0.005s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:57:06,2019-12-04 01:57:06,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/BBDTestCases/ProfileView Verified User,Firefox 69.0,,,2019-12-04 01:57:06,2019-12-04 01:57:08,2.432s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:57:06,2019-12-04 01:57:06,0.000s,PASSED
return null,Firefox 69.0,,,2019-12-04 01:57:06,2019-12-04 01:57:06,0.002s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 01:57:06,2019-12-04 01:57:06,0.004s,PASSED
Video,Firefox 69.0,,,2019-12-04 01:57:08,2019-12-04 01:57:08,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/FacebockCreation,Firefox 69.0,,,2019-12-04 01:57:08,2019-12-04 02:00:06,2m - 58.008s,FAILED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 01:57:08,2019-12-04 01:57:08,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 01:57:09,2019-12-04 01:57:23,13.699s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 01:57:23,2019-12-04 01:57:25,2.262s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_theworklife - Find Great People To Work With/a_Join Now""))",Firefox 69.0,,,2019-12-04 01:57:25,2019-12-04 01:57:26,0.727s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_theworklife - Find Great People To Work With/div_ Register to theworklife""))",Firefox 69.0,,,2019-12-04 01:57:26,2019-12-04 01:57:26,0.660s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_theworklife - Find Great People To Work With/button_Facebook""))",Firefox 69.0,,,2019-12-04 01:57:26,2019-12-04 01:57:27,0.875s,PASSED
delay(2),Firefox 69.0,,,2019-12-04 01:57:27,2019-12-04 01:57:29,2.008s,PASSED
"switchToWindowTitle(""Facebook"")",Firefox 69.0,,,2019-12-04 01:57:29,2019-12-04 01:57:29,0.127s,PASSED
"waitForElementClickable(findTestObject(""FacebookLogin/Page_Facebook/input_Email address or phone number_email""), 5)",Firefox 69.0,,,2019-12-04 01:57:29,2019-12-04 01:57:30,0.376s,PASSED
"clearText(findTestObject(""FacebookLogin/Page_Facebook/input_Email address or phone number_email""))",Firefox 69.0,,,2019-12-04 01:57:30,2019-12-04 01:57:30,0.311s,PASSED
"setText(findTestObject(""FacebookLogin/Page_Facebook/input_Email address or phone number_email""), ""worklifetest10002@gmail.com"")",Firefox 69.0,,,2019-12-04 01:57:30,2019-12-04 01:57:30,0.439s,PASSED
"setEncryptedText(findTestObject(""FacebookLogin/Page_Facebook/input_Password_pass""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:57:30,2019-12-04 01:57:31,0.438s,PASSED
"click(findTestObject(""FacebookLogin/Page_Facebook/input_Password_login""))",Firefox 69.0,,,2019-12-04 01:57:31,2019-12-04 01:57:34,3.350s,PASSED
delay(12),Firefox 69.0,,,2019-12-04 01:57:34,2019-12-04 01:57:46,12.005s,PASSED
"switchToWindowTitle(""Sign Up"")",Firefox 69.0,,,2019-12-04 01:57:46,2019-12-04 01:57:46,0.022s,PASSED
delay(12),Firefox 69.0,,,2019-12-04 01:57:46,2019-12-04 01:57:58,12.005s,PASSED
"waitForElementClickable(findTestObject(""FacebookLogin/Page_Sign Up/input_Username_username""), 5)",Firefox 69.0,,,2019-12-04 01:57:58,2019-12-04 01:57:58,0.348s,PASSED
"setText(findTestObject(""FacebookLogin/Page_Sign Up/input_Username_username""), ""testing"" + System.currentTimeMillis())",Firefox 69.0,,,2019-12-04 01:57:58,2019-12-04 01:57:59,0.453s,PASSED
"setEncryptedText(findTestObject(""FacebookLogin/Page_Sign Up/input_Password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 01:57:59,2019-12-04 01:58:01,2.128s,PASSED
"click(findTestObject(""FacebookLogin/Page_Sign Up/i_Very Strong_cr-icon fa fa-check""))",Firefox 69.0,,,2019-12-04 01:58:01,2019-12-04 01:58:02,0.911s,PASSED
"click(findTestObject(""FacebookLogin/Page_Sign Up/button_Continue""))",Firefox 69.0,,,2019-12-04 01:58:02,2019-12-04 01:58:03,0.581s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_Facebook Username/u_Click here""))",Firefox 69.0,,,2019-12-04 01:58:03,2019-12-04 01:58:09,6.007s,PASSED
"switchToWindowTitle(""Facebook Username"")",Firefox 69.0,,,2019-12-04 01:58:09,2019-12-04 01:58:09,0.059s,PASSED
"setText(findTestObject(""FacebookLogin/Page_Facebook Username/input_Click here_fb_username""), ""https://www.facebook.com/jiten.makhija.125#_"")",Firefox 69.0,,,2019-12-04 01:58:09,2019-12-04 01:58:17,8.878s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_Facebook Username/button_Submit""))",Firefox 69.0,,,2019-12-04 01:58:17,2019-12-04 01:58:21,3.766s,PASSED
"waitForElementClickable(findTestObject(""FacebookLogin/Page_Facebook Username/u_Click here_1""), 5)",Firefox 69.0,,,2019-12-04 01:58:21,2019-12-04 01:58:22,0.728s,PASSED
"waitForElementNotPresent(findTestObject(""Experience/Page_Edit Profile/loader""), 5)",Firefox 69.0,,,2019-12-04 01:58:22,2019-12-04 01:58:27,5.477s,PASSED
delay(10),Firefox 69.0,,,2019-12-04 01:58:27,2019-12-04 01:58:37,10.004s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_Facebook Username/u_Click here_1""))",Firefox 69.0,,,2019-12-04 01:58:37,2019-12-04 01:58:38,0.970s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_Facebook Username/a_Finish""))",Firefox 69.0,,,2019-12-04 01:58:38,2019-12-04 01:59:09,30.974s,PASSED
"waitForElementVisible(findTestObject(""FacebookLogin/Page_Home/div_Application Guide""), 5)",Firefox 69.0,,,2019-12-04 01:59:09,2019-12-04 01:59:16,6.394s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_Home/div_Application Guide""))",Firefox 69.0,,,2019-12-04 01:59:16,2019-12-04 02:00:00,44.664s,FAILED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:00:00,2019-12-04 02:00:04,3.412s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:00:06,2019-12-04 02:00:06,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/FailureTest,Firefox 69.0,,,2019-12-04 02:00:06,2019-12-04 02:00:31,24.957s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:00:06,2019-12-04 02:00:06,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:00:07,2019-12-04 02:00:20,12.947s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:00:20,2019-12-04 02:00:22,2.278s,PASSED
"setText(findTestObject(""Object Repository/Page_theworklife/input_Forgot password_username""), ""jsgifuwidw@gmail.com"")",Firefox 69.0,,,2019-12-04 02:00:22,2019-12-04 02:00:23,0.516s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_theworklife/input_Forgot password_password""), ""I24EpPs9VQ1LZoTHit0ojg=="")",Firefox 69.0,,,2019-12-04 02:00:23,2019-12-04 02:00:23,0.446s,PASSED
"click(findTestObject(""Object Repository/Page_theworklife/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:00:23,2019-12-04 02:00:26,3.422s,PASSED
"click(findTestObject(""Object Repository/Page_theworklife/span_Username or Email ID does not exist""))",Firefox 69.0,,,2019-12-04 02:00:26,2019-12-04 02:00:27,0.622s,PASSED
"verifyElementText(findTestObject(""Page_theworklife/span_Username or Email ID does not exist""), ""Username or Email ID does not exist!"")",Firefox 69.0,,,2019-12-04 02:00:27,2019-12-04 02:00:27,0.334s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 02:00:27,2019-12-04 02:00:29,1.809s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:00:29,2019-12-04 02:00:29,0.005s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:00:31,2019-12-04 02:00:31,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/FollowerVerification-,Firefox 69.0,,,2019-12-04 02:00:31,2019-12-04 02:01:58,1m - 26.601s,FAILED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:00:31,2019-12-04 02:00:31,0.001s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:00:32,2019-12-04 02:00:46,13.804s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:00:46,2019-12-04 02:00:48,2.200s,PASSED
"setText(findTestObject(""Object Repository/FollowerVerification/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""vijayvstest01@gmail.com"")",Firefox 69.0,,,2019-12-04 02:00:48,2019-12-04 02:00:48,0.544s,PASSED
"setEncryptedText(findTestObject(""Object Repository/FollowerVerification/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 02:00:48,2019-12-04 02:00:49,0.446s,PASSED
"click(findTestObject(""Object Repository/FollowerVerification/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:00:49,2019-12-04 02:00:54,5.720s,PASSED
"click(findTestObject(""Object Repository/FollowerVerification/Page_Home/a_connections""))",Firefox 69.0,,,2019-12-04 02:00:54,2019-12-04 02:01:02,7.593s,PASSED
"click(findTestObject(""FollowerVerification/Page_Connections/a_follower""))",Firefox 69.0,,,2019-12-04 02:01:02,2019-12-04 02:01:04,1.444s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 02:01:04,2019-12-04 02:01:09,5.005s,PASSED
"verifyElementVisible(findTestObject(""FollowerVerification/Page_Connections/div_FollowerCheck""), STOP_ON_FAILURE)",Firefox 69.0,,,2019-12-04 02:01:09,2019-12-04 02:01:54,45.561s,FAILED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:01:54,2019-12-04 02:01:56,1.617s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:01:58,2019-12-04 02:01:58,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/FollowingVerification,Firefox 69.0,,,2019-12-04 02:01:58,2019-12-04 02:02:36,38.226s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:01:58,2019-12-04 02:01:58,0.001s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:01:58,2019-12-04 02:02:11,12.689s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:02:11,2019-12-04 02:02:14,2.421s,PASSED
"setText(findTestObject(""Object Repository/FollowerVerification/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""vijayvstest01@gmail.com"")",Firefox 69.0,,,2019-12-04 02:02:14,2019-12-04 02:02:14,0.566s,PASSED
"setEncryptedText(findTestObject(""Object Repository/FollowerVerification/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 02:02:14,2019-12-04 02:02:14,0.413s,PASSED
"click(findTestObject(""Object Repository/FollowerVerification/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:02:14,2019-12-04 02:02:20,5.692s,PASSED
"click(findTestObject(""Object Repository/FollowerVerification/Page_Home/a_connections""))",Firefox 69.0,,,2019-12-04 02:02:20,2019-12-04 02:02:28,7.994s,PASSED
"click(findTestObject(""Object Repository/FollowerVerification/Page_Connections/a_Followings""))",Firefox 69.0,,,2019-12-04 02:02:28,2019-12-04 02:02:29,0.714s,PASSED
delay(3),Firefox 69.0,,,2019-12-04 02:02:29,2019-12-04 02:02:32,3.005s,PASSED
"verifyElementText(findTestObject(""FollowerVerification/Page_Connections/div_suraj kumar""), ""suraj kumar"")",Firefox 69.0,,,2019-12-04 02:02:32,2019-12-04 02:02:32,0.351s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 02:02:32,2019-12-04 02:02:34,1.788s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:02:34,2019-12-04 02:02:34,0.004s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:02:36,2019-12-04 02:02:36,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/ProfileCreationAddSkill,Firefox 69.0,,,2019-12-04 02:02:36,2019-12-04 02:03:20,43.626s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:02:36,2019-12-04 02:02:36,0.000s,PASSED
"skill = ""SkillInput"" + System.currentTimeMillis()",Firefox 69.0,,,2019-12-04 02:02:37,2019-12-04 02:02:37,0.003s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:02:37,2019-12-04 02:02:50,13.004s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:02:50,2019-12-04 02:02:52,2.228s,PASSED
"setText(findTestObject(""Object Repository/SkillPageObject/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10001@gmail.com"")",Firefox 69.0,,,2019-12-04 02:02:52,2019-12-04 02:02:52,0.517s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SkillPageObject/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 02:02:52,2019-12-04 02:02:53,0.408s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:02:53,2019-12-04 02:03:00,7.269s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Home/a_profile""))",Firefox 69.0,,,2019-12-04 02:03:00,2019-12-04 02:03:01,0.651s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Home/a_Edit Profile""))",Firefox 69.0,,,2019-12-04 02:03:01,2019-12-04 02:03:06,5.460s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Edit Profile/a_Skills""))",Firefox 69.0,,,2019-12-04 02:03:06,2019-12-04 02:03:07,0.697s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Edit Profile/input_Add Skills_skills_name""))",Firefox 69.0,,,2019-12-04 02:03:07,2019-12-04 02:03:08,1.552s,PASSED
"clearText(findTestObject(""Object Repository/SkillPageObject/Page_Edit Profile/input_Add Skills_skills_name""))",Firefox 69.0,,,2019-12-04 02:03:08,2019-12-04 02:03:09,0.363s,PASSED
delay(1),Firefox 69.0,,,2019-12-04 02:03:09,2019-12-04 02:03:10,1.005s,PASSED
"sendKeys(findTestObject(""Object Repository/SkillPageObject/Page_Edit Profile/input_Add Skills_skills_name""), skill.toString())",Firefox 69.0,,,2019-12-04 02:03:10,2019-12-04 02:03:10,0.432s,PASSED
delay(3),Firefox 69.0,,,2019-12-04 02:03:10,2019-12-04 02:03:13,3.005s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Edit Profile/div_Add Skills                                                                                    Add Skill""))",Firefox 69.0,,,2019-12-04 02:03:13,2019-12-04 02:03:14,0.559s,PASSED
"click(findTestObject(""Object Repository/SkillPageObject/Page_Edit Profile/button_Add Skill""))",Firefox 69.0,,,2019-12-04 02:03:14,2019-12-04 02:03:14,0.603s,PASSED
println(skill),Firefox 69.0,,,2019-12-04 02:03:14,2019-12-04 02:03:15,0.311s,PASSED
"verifyElementPresent(findTestObject(""SkillPageObject/Page_Edit Profile/li_test123450"", [""text"":skill]), 0)",Firefox 69.0,,,2019-12-04 02:03:15,2019-12-04 02:03:16,0.891s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:03:16,2019-12-04 02:03:18,1.999s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:03:20,2019-12-04 02:03:20,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/ProfileCreationEducationDetails,Firefox 69.0,,,2019-12-04 02:03:20,2019-12-04 02:04:32,1m - 12.648s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:03:20,2019-12-04 02:03:20,0.001s,PASSED
"college = ""MyCollege"" + System.currentTimeMillis()",Firefox 69.0,,,2019-12-04 02:03:20,2019-12-04 02:03:20,0.003s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:03:20,2019-12-04 02:03:32,11.642s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:03:32,2019-12-04 02:03:34,2.194s,PASSED
"setText(findTestObject(""EducationDetails/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10001@gmail.com"")",Firefox 69.0,,,2019-12-04 02:03:34,2019-12-04 02:03:35,0.533s,PASSED
